lineno,shotno,lat,lon,time
4,7275,55.667484,-153.42197,2019:163:13:08:52.223800
4,7276,55.670708,-153.42476,2019:163:13:11:15.114800
4,7277,55.673952,-153.42749,2019:163:13:13:37.255800
4,7278,55.677183,-153.43027,2019:163:13:16:00.523800
4,7279,55.68041,-153.43305,2019:163:13:18:25.039800
4,7280,55.683645,-153.43584,2019:163:13:20:48.543800
4,7281,55.686873,-153.4386,2019:163:13:23:09.773800
4,7282,55.690107,-153.44138,2019:163:13:25:32.475800
4,7283,55.693337,-153.44417,2019:163:13:27:55.440800
4,7284,55.69658,-153.44691,2019:163:13:30:17.422800
4,7285,55.699805,-153.44971,2019:163:13:32:39.343800
4,7286,55.703037,-153.45247,2019:163:13:35:02.258800
4,7287,55.706261,-153.45527,2019:163:13:37:27.654800
4,7288,55.709511,-153.45799,2019:163:13:39:53.256800
4,7289,55.712744,-153.4608,2019:163:13:42:19.831800
4,7290,55.715978,-153.46356,2019:163:13:44:46.177800
4,7291,55.719204,-153.46636,2019:163:13:47:12.928800
4,7292,55.722439,-153.46912,2019:163:13:49:39.539800
4,7293,55.725666,-153.47194,2019:163:13:52:06.112800
4,7294,55.728901,-153.4747,2019:163:13:54:32.612800
4,7295,55.732148,-153.47743,2019:163:13:56:58.949800
4,7296,55.735363,-153.48027,2019:163:13:59:25.167800
4,7297,55.738583,-153.48309,2019:163:14:01:50.355800
4,7298,55.741812,-153.48588,2019:163:14:04:15.939800
4,7299,55.745043,-153.48868,2019:163:14:06:43.137800
4,7300,55.748263,-153.49151,2019:163:14:09:10.082800
4,7301,55.751489,-153.49432,2019:163:14:11:36.820800
4,7302,55.754726,-153.49708,2019:163:14:14:03.999801
4,7303,55.75796,-153.49985,2019:163:14:16:31.602800
4,7304,55.761184,-153.50266,2019:163:14:18:58.734800
4,7305,55.764416,-153.50545,2019:163:14:21:25.626800
4,7306,55.767654,-153.50821,2019:163:14:23:51.754800
4,7307,55.770892,-153.51098,2019:163:14:26:18.272800
4,7308,55.77413,-153.51373,2019:163:14:28:45.980800
4,7309,55.77736,-153.51653,2019:163:14:31:12.702800
4,7310,55.7806,-153.51929,2019:163:14:33:38.792800
4,7311,55.783832,-153.52207,2019:163:14:36:02.604800
4,7312,55.787054,-153.52489,2019:163:14:38:25.660800
4,7313,55.790291,-153.52766,2019:163:14:40:48.917800
4,7314,55.793527,-153.53043,2019:163:14:43:12.121800
4,7315,55.796755,-153.53322,2019:163:14:45:37.321800
4,7316,55.799991,-153.536,2019:163:14:48:03.585800
4,7317,55.80322,-153.5388,2019:163:14:50:30.858800
4,7318,55.806453,-153.54158,2019:163:14:52:58.571800
4,7319,55.809682,-153.54439,2019:163:14:55:27.012800
4,7320,55.8129,-153.5472,2019:163:14:57:56.386800
4,7321,55.816128,-153.55003,2019:163:15:00:27.988800
4,7322,55.819365,-153.5528,2019:163:15:02:59.667800
4,7323,55.8226,-153.55557,2019:163:15:05:31.465800
4,7324,55.825819,-153.55844,2019:163:15:08:03.097800
4,7325,55.829036,-153.56127,2019:163:15:10:34.343800
4,7326,55.832262,-153.56408,2019:163:15:13:06.760800
4,7327,55.835492,-153.56686,2019:163:15:15:39.318800
4,7328,55.83873,-153.56965,2019:163:15:18:13.444800
4,7329,55.841965,-153.57244,2019:163:15:20:47.190800
4,7330,55.84518,-153.57528,2019:163:15:23:21.440800
4,7331,55.848409,-153.57808,2019:163:15:25:55.169800
4,7332,55.851638,-153.58088,2019:163:15:28:29.069800
4,7333,55.854858,-153.58373,2019:163:15:31:03.721800
4,7334,55.8581,-153.58647,2019:163:15:33:36.426800
4,7335,55.861334,-153.58925,2019:163:15:36:07.595800
4,7336,55.864555,-153.5921,2019:163:15:38:39.950800
4,7337,55.867794,-153.59485,2019:163:15:41:11.745800
4,7338,55.871018,-153.59769,2019:163:15:43:44.286800
4,7339,55.874255,-153.60045,2019:163:15:46:16.348800
4,7340,55.877484,-153.60325,2019:163:15:48:47.914800
4,7341,55.880702,-153.60609,2019:163:15:51:19.663800
4,7342,55.883931,-153.60892,2019:163:15:53:51.719800
4,7343,55.887169,-153.61169,2019:163:15:56:22.149800
4,7344,55.890391,-153.61451,2019:163:15:58:51.853800
4,7345,55.893623,-153.61731,2019:163:16:01:21.278800
4,7346,55.896853,-153.6201,2019:163:16:03:49.892800
4,7347,55.900092,-153.62287,2019:163:16:06:17.859800
4,7348,55.903328,-153.62563,2019:163:16:08:45.071800
4,7349,55.906558,-153.62844,2019:163:16:11:11.791800
4,7350,55.909782,-153.63128,2019:163:16:13:37.629800
4,7351,55.91301,-153.63407,2019:163:16:16:03.324800
4,7352,55.916239,-153.63689,2019:163:16:18:27.995800
4,7353,55.919466,-153.63971,2019:163:16:20:53.676800
4,7354,55.922695,-153.6425,2019:163:16:23:16.621800
4,7355,55.925939,-153.64522,2019:163:16:25:38.416800
4,7356,55.929149,-153.64814,2019:163:16:27:58.998800
4,7357,55.932369,-153.65098,2019:163:16:30:19.859800
4,7358,55.935589,-153.65384,2019:163:16:32:41.127800
4,7359,55.938819,-153.65666,2019:163:16:35:03.294800
4,7360,55.942051,-153.65946,2019:163:16:37:26.227800
4,7361,55.945275,-153.66227,2019:163:16:39:50.992800
4,7362,55.948501,-153.66511,2019:163:16:42:17.377800
4,7363,55.951727,-153.66793,2019:163:16:44:40.412800
4,7364,55.954962,-153.67071,2019:163:16:47:02.059800
4,7365,55.958204,-153.67346,2019:163:16:49:20.308800
4,7366,55.961455,-153.67616,2019:163:16:51:37.899800
4,7367,55.964685,-153.67895,2019:163:16:53:57.152800
4,7368,55.967916,-153.68176,2019:163:16:56:19.748800
4,7369,55.971156,-153.68451,2019:163:16:58:43.080800
4,7370,55.974389,-153.6873,2019:163:17:01:05.474800
4,7371,55.977636,-153.69001,2019:163:17:03:22.264800
4,7372,55.980869,-153.69281,2019:163:17:05:38.343800
4,7373,55.984102,-153.69558,2019:163:17:07:55.275800
4,7374,55.987326,-153.69842,2019:163:17:10:12.637800
4,7375,55.990534,-153.70131,2019:163:17:12:32.285800
4,7376,55.993777,-153.70409,2019:163:17:14:53.150800
4,7377,55.997016,-153.70683,2019:163:17:17:13.961800
4,7378,56.000242,-153.70965,2019:163:17:19:35.936800
4,7379,56.003484,-153.71244,2019:163:17:21:57.138800
4,7380,56.006725,-153.71516,2019:163:17:24:18.285800
4,7381,56.009932,-153.71806,2019:163:17:26:38.830800
4,7382,56.013155,-153.7209,2019:163:17:28:56.972800
4,7383,56.016379,-153.72372,2019:163:17:31:15.653800
4,7384,56.019611,-153.72652,2019:163:17:33:34.791800
4,7385,56.022833,-153.72936,2019:163:17:35:53.381800
4,7386,56.026043,-153.73227,2019:163:17:38:11.071800
4,7387,56.029278,-153.73507,2019:163:17:40:27.757800
4,7388,56.032514,-153.73784,2019:163:17:42:45.492800
4,7389,56.035752,-153.74062,2019:163:17:45:05.370800
4,7390,56.038979,-153.74342,2019:163:17:47:26.669800
4,7391,56.042191,-153.74631,2019:163:17:49:48.548800
4,7392,56.045422,-153.74914,2019:163:17:52:10.290800
4,7393,56.048641,-153.75198,2019:163:17:54:32.399800
4,7394,56.051874,-153.7548,2019:163:17:56:54.997800
4,7395,56.055105,-153.75758,2019:163:17:59:18.703800
4,7396,56.058331,-153.7604,2019:163:18:01:44.707800
4,7397,56.06156,-153.76321,2019:163:18:04:10.878800
4,7398,56.064792,-153.76602,2019:163:18:06:36.210800
4,7399,56.068024,-153.76883,2019:163:18:09:01.930800
4,7400,56.07127,-153.77155,2019:163:18:11:27.914800
4,7401,56.074492,-153.7744,2019:163:18:13:54.644800
4,7402,56.077737,-153.77715,2019:163:18:16:21.369800
4,7403,56.080966,-153.77994,2019:163:18:18:47.815800
4,7404,56.0842,-153.78274,2019:163:18:21:14.219800
4,7405,56.087418,-153.7856,2019:163:18:23:41.191800
4,7406,56.090638,-153.78845,2019:163:18:26:07.819800
4,7407,56.093873,-153.79125,2019:163:18:28:35.757800
4,7408,56.097108,-153.79404,2019:163:18:31:04.532800
4,7409,56.100354,-153.7968,2019:163:18:33:33.355800
4,7410,56.103562,-153.79966,2019:163:18:36:02.846800
4,7411,56.106792,-153.80249,2019:163:18:38:30.788800
4,7412,56.110017,-153.80532,2019:163:18:40:58.365800
4,7413,56.113244,-153.80814,2019:163:18:43:24.233800
4,7414,56.116472,-153.81096,2019:163:18:45:48.784800
4,7415,56.119707,-153.81378,2019:163:18:48:12.795800
4,7416,56.122941,-153.81657,2019:163:18:50:34.812800
4,7417,56.126161,-153.81941,2019:163:18:52:55.619800
4,7418,56.129379,-153.82229,2019:163:18:55:15.982800
4,7419,56.1326,-153.82512,2019:163:18:57:36.932800
4,7420,56.135828,-153.82797,2019:163:18:59:57.870800
4,7421,56.139048,-153.8308,2019:163:19:02:19.278800
4,7422,56.142268,-153.83366,2019:163:19:04:41.874800
4,7423,56.145502,-153.83646,2019:163:19:07:05.375800
4,7424,56.148726,-153.8393,2019:163:19:09:28.693800
4,7425,56.151951,-153.84214,2019:163:19:11:52.032800
4,7426,56.155175,-153.84498,2019:163:19:14:15.526800
4,7427,56.158397,-153.84781,2019:163:19:16:38.404800
4,7428,56.161626,-153.85064,2019:163:19:19:00.943800
4,7429,56.164854,-153.85346,2019:163:19:21:23.093800
4,7430,56.168079,-153.8563,2019:163:19:23:45.038800
4,7431,56.171307,-153.85912,2019:163:19:26:07.434800
4,7432,56.174529,-153.86197,2019:163:19:28:29.788800
4,7433,56.177762,-153.86478,2019:163:19:30:53.058800
4,7434,56.180987,-153.86761,2019:163:19:33:15.580800
4,7435,56.184211,-153.87045,2019:163:19:35:38.287800
4,7436,56.187434,-153.87331,2019:163:19:38:02.415800
4,7437,56.190673,-153.87609,2019:163:19:40:26.584800
4,7438,56.193898,-153.87892,2019:163:19:42:50.351800
4,7439,56.197122,-153.88177,2019:163:19:45:14.306800
4,7440,56.200348,-153.8846,2019:163:19:47:37.249800
4,7441,56.203578,-153.88741,2019:163:19:49:59.703800
4,7442,56.206808,-153.89023,2019:163:19:52:22.953800
4,7443,56.210031,-153.89308,2019:163:19:54:45.066800
4,7444,56.213246,-153.89598,2019:163:19:57:07.939800
4,7445,56.216464,-153.89882,2019:163:19:59:30.438800
4,7446,56.219694,-153.90165,2019:163:20:01:51.588800
4,7447,56.222909,-153.90452,2019:163:20:04:12.372800
4,7448,56.22614,-153.90734,2019:163:20:06:33.293800
4,7449,56.229358,-153.91021,2019:163:20:08:55.104800
4,7450,56.232575,-153.91309,2019:163:20:11:17.564800
4,7451,56.2358,-153.91593,2019:163:20:13:41.555800
4,7452,56.239034,-153.91873,2019:163:20:16:05.070800
4,7453,56.242263,-153.92156,2019:163:20:18:28.021800
4,7454,56.245488,-153.92441,2019:163:20:20:50.213800
4,7455,56.248709,-153.92725,2019:163:20:23:13.450800
4,7456,56.251927,-153.93012,2019:163:20:25:36.433800
4,7457,56.255139,-153.93302,2019:163:20:27:59.206800
4,7458,56.258374,-153.93583,2019:163:20:30:21.302800
4,7459,56.261597,-153.93865,2019:163:20:32:42.785800
4,7460,56.26481,-153.94156,2019:163:20:35:03.966800
4,7461,56.268035,-153.94441,2019:163:20:37:25.155800
4,7462,56.271247,-153.94731,2019:163:20:39:46.836800
4,7463,56.274472,-153.95016,2019:163:20:42:08.421800
4,7464,56.277694,-153.95303,2019:163:20:44:29.463800
4,7465,56.280912,-153.95587,2019:163:20:46:49.699800
4,7466,56.28412,-153.9588,2019:163:20:49:09.769800
4,7467,56.287341,-153.96164,2019:163:20:51:29.894800
4,7468,56.290578,-153.96444,2019:163:20:53:48.183800
4,7469,56.293805,-153.96728,2019:163:20:56:05.314800
4,7470,56.296992,-153.97025,2019:163:20:58:23.325800
4,7471,56.299993,-153.97385,2019:163:21:00:49.405800
4,7472,56.302776,-153.97859,2019:163:21:03:26.591800
4,7473,56.305286,-153.98429,2019:163:21:06:20.677800
4,7474,56.30747,-153.99314,2019:163:21:09:54.143800
5,9010,56.164521,-154.46828,2019:164:00:35:34.934800
5,9011,56.161298,-154.46544,2019:164:00:38:16.575800
5,9012,56.158071,-154.4626,2019:164:00:40:58.674800
5,9013,56.154833,-154.45978,2019:164:00:43:42.578800
5,9014,56.151649,-154.45682,2019:164:00:46:13.252800
5,9015,56.148426,-154.45395,2019:164:00:48:44.997800
5,9016,56.145197,-154.45112,2019:164:00:51:14.787800
5,9017,56.142001,-154.4482,2019:164:00:53:43.032800
5,9018,56.138785,-154.44531,2019:164:00:56:12.123800
5,9019,56.135571,-154.44244,2019:164:00:58:38.213800
5,9020,56.132348,-154.43959,2019:164:01:01:10.929800
5,9021,56.129106,-154.43673,2019:164:01:03:43.311800
5,9022,56.125902,-154.43382,2019:164:01:06:15.720800
5,9023,56.122714,-154.43086,2019:164:01:08:43.415800
5,9024,56.119498,-154.428,2019:164:01:11:11.963800
5,9025,56.116287,-154.42512,2019:164:01:13:39.309800
5,9026,56.113049,-154.42229,2019:164:01:16:06.967800
5,9027,56.109825,-154.41947,2019:164:01:18:33.306800
5,9028,56.106604,-154.41663,2019:164:01:20:57.336800
5,9029,56.103373,-154.41381,2019:164:01:23:20.365800
5,9030,56.100141,-154.41098,2019:164:01:25:44.912800
5,9031,56.096922,-154.40809,2019:164:01:28:05.167800
5,9032,56.09376,-154.40501,2019:164:01:30:24.822800
5,9033,56.090571,-154.40209,2019:164:01:32:43.766800
5,9034,56.087345,-154.39924,2019:164:01:35:03.003800
5,9035,56.084146,-154.39635,2019:164:01:37:22.144800
5,9036,56.080924,-154.39349,2019:164:01:39:45.356800
5,9037,56.077711,-154.39061,2019:164:01:42:07.675800
5,9038,56.074487,-154.38777,2019:164:01:44:32.357800
5,9039,56.07129,-154.38485,2019:164:01:46:56.494800
5,9040,56.068083,-154.38193,2019:164:01:49:23.006800
5,9041,56.064882,-154.37902,2019:164:01:51:50.555800
5,9042,56.061676,-154.37616,2019:164:01:54:20.389800
5,9043,56.058465,-154.37328,2019:164:01:56:53.000800
5,9044,56.055258,-154.37036,2019:164:01:59:25.726800
5,9045,56.052066,-154.36743,2019:164:02:01:58.566800
5,9046,56.048854,-154.36454,2019:164:02:04:32.234800
5,9047,56.04564,-154.36166,2019:164:02:07:07.749800
5,9048,56.042427,-154.3588,2019:164:02:09:40.283800
5,9049,56.039213,-154.35593,2019:164:02:12:17.160800
5,9050,56.03602,-154.35302,2019:164:02:14:53.414800
5,9051,56.032804,-154.35015,2019:164:02:17:32.759800
5,9052,56.029624,-154.34718,2019:164:02:20:14.606800
5,9053,56.026413,-154.34429,2019:164:02:22:56.247800
5,9054,56.023232,-154.34132,2019:164:02:25:42.100800
5,9055,56.020025,-154.33842,2019:164:02:28:29.105800
5,9056,56.016834,-154.33549,2019:164:02:31:16.158800
5,9057,56.013612,-154.33264,2019:164:02:34:01.816800
5,9058,56.0104,-154.32976,2019:164:02:36:51.710800
5,9059,56.007212,-154.32681,2019:164:02:39:40.645800
5,9060,56.003981,-154.32399,2019:164:02:42:29.117800
5,9061,56.000765,-154.3211,2019:164:02:45:13.883800
5,9062,55.997552,-154.31826,2019:164:02:47:55.885800
5,9063,55.994324,-154.31545,2019:164:02:50:37.340800
5,9064,55.991063,-154.31272,2019:164:02:53:16.083800
5,9065,55.987874,-154.30977,2019:164:02:55:58.849800
5,9066,55.984692,-154.3068,2019:164:02:58:41.775800
5,9067,55.981456,-154.30398,2019:164:03:01:22.761800
5,9068,55.978272,-154.30101,2019:164:03:04:07.437800
5,9069,55.975059,-154.29809,2019:164:03:06:50.089800
5,9070,55.971804,-154.29535,2019:164:03:09:31.443800
5,9071,55.968601,-154.29246,2019:164:03:12:11.692800
5,9072,55.965409,-154.28952,2019:164:03:14:50.732800
5,9073,55.962169,-154.28675,2019:164:03:17:26.024800
5,9074,55.958944,-154.28392,2019:164:03:19:58.365800
5,9075,55.955723,-154.2811,2019:164:03:22:35.058800
5,9076,55.952493,-154.27829,2019:164:03:25:11.256800
5,9077,55.94929,-154.27537,2019:164:03:27:46.417800
5,9078,55.946089,-154.27245,2019:164:03:30:22.666800
5,9079,55.942881,-154.26958,2019:164:03:32:57.947800
5,9080,55.939652,-154.26676,2019:164:03:35:35.267800
5,9081,55.936441,-154.26388,2019:164:03:38:07.922800
5,9082,55.933233,-154.261,2019:164:03:40:41.421800
5,9083,55.930026,-154.25813,2019:164:03:43:17.948800
5,9084,55.92681,-154.25529,2019:164:03:45:53.176800
5,9085,55.9236,-154.25241,2019:164:03:48:23.100800
5,9086,55.920374,-154.2496,2019:164:03:50:51.991800
5,9087,55.917155,-154.24674,2019:164:03:53:21.302800
5,9088,55.913951,-154.24384,2019:164:03:55:51.311800
5,9089,55.910729,-154.24101,2019:164:03:58:18.421800
5,9090,55.907514,-154.23816,2019:164:04:00:44.643800
5,9091,55.904266,-154.23543,2019:164:04:03:13.522800
5,9092,55.901052,-154.23256,2019:164:04:05:44.954800
5,9093,55.897844,-154.22968,2019:164:04:08:13.137800
5,9094,55.894635,-154.2268,2019:164:04:10:39.299800
5,9095,55.891427,-154.22393,2019:164:04:13:04.084800
5,9096,55.888215,-154.22106,2019:164:04:15:30.925800
5,9097,55.885004,-154.21817,2019:164:04:18:00.361800
5,9098,55.881803,-154.21529,2019:164:04:20:30.221800
5,9099,55.878586,-154.21243,2019:164:04:23:00.839800
5,9100,55.875361,-154.20964,2019:164:04:25:26.772800
5,9101,55.872164,-154.20671,2019:164:04:27:53.425800
5,9102,55.868938,-154.20389,2019:164:04:30:18.824800
5,9103,55.865714,-154.20109,2019:164:04:32:42.091800
5,9104,55.862501,-154.19822,2019:164:04:35:05.809800
5,9105,55.859298,-154.19533,2019:164:04:37:26.809800
5,9106,55.856038,-154.19258,2019:164:04:39:45.824800
5,9107,55.852515,-154.19053,2019:164:04:42:08.117800
5,9108,55.84869,-154.18945,2019:164:04:44:40.507800
5,9109,55.844627,-154.18925,2019:164:04:47:19.557800
5,9110,55.840469,-154.18955,2019:164:04:50:00.274800
5,9111,55.836223,-154.1902,2019:164:04:52:48.666800
5,9112,55.831998,-154.19103,2019:164:04:55:37.840800
5,9113,55.827982,-154.19146,2019:164:04:58:15.279800
5,9114,55.824201,-154.19118,2019:164:05:00:42.600800
5,9115,55.820641,-154.18996,2019:164:05:03:03.632800
5,9116,55.817224,-154.18793,2019:164:05:05:22.097800
5,9117,55.813913,-154.18543,2019:164:05:07:40.732800
5,9118,55.81069,-154.18262,2019:164:05:10:01.719800
5,9119,55.807502,-154.17969,2019:164:05:12:21.322800
5,9120,55.804309,-154.17678,2019:164:05:14:38.565800
5,9121,55.801089,-154.17395,2019:164:05:16:56.619800
5,9122,55.797866,-154.17115,2019:164:05:19:13.917800
5,9123,55.794623,-154.16839,2019:164:05:21:33.057800
5,9124,55.791376,-154.16566,2019:164:05:23:50.084800
5,9125,55.788213,-154.16259,2019:164:05:26:09.848800
5,9126,55.7852,-154.15883,2019:164:05:28:33.673800
5,9127,55.782378,-154.15434,2019:164:05:31:03.858800
5,9128,55.779713,-154.14934,2019:164:05:33:34.575800
5,9129,55.777142,-154.14416,2019:164:05:36:07.061800
5,9130,55.774596,-154.13912,2019:164:05:38:34.458800
5,9131,55.771871,-154.13472,2019:164:05:40:55.767800
5,9132,55.769021,-154.13054,2019:164:05:43:21.551800
5,9133,55.766172,-154.1264,2019:164:05:45:47.970800
5,9134,55.763299,-154.12241,2019:164:05:48:11.397800
5,9135,55.760345,-154.11859,2019:164:05:50:35.033800
5,9136,55.757434,-154.11471,2019:164:05:52:54.248800
5,9137,55.754456,-154.111,2019:164:05:55:12.544800
5,9138,55.751503,-154.10716,2019:164:05:57:32.960800
5,9139,55.748586,-154.10317,2019:164:05:59:57.314800
5,9140,55.745734,-154.09921,2019:164:06:02:20.292800
5,9141,55.742747,-154.09562,2019:164:06:04:42.721800
5,9142,55.739727,-154.09207,2019:164:06:07:06.611800
5,9143,55.736703,-154.08863,2019:164:06:09:24.651800
5,9144,55.733561,-154.08555,2019:164:06:11:41.658800
5,9145,55.730374,-154.08263,2019:164:06:13:58.214800
5,9146,55.727203,-154.07963,2019:164:06:16:15.989800
5,9147,55.724009,-154.07672,2019:164:06:18:34.711800
5,9148,55.720758,-154.07399,2019:164:06:20:55.836800
5,9149,55.717525,-154.07123,2019:164:06:23:16.415800
5,9150,55.714309,-154.0684,2019:164:06:25:35.750800
5,9151,55.711094,-154.06555,2019:164:06:27:55.100800
5,9152,55.707877,-154.06272,2019:164:06:30:16.678800
5,9153,55.704657,-154.05988,2019:164:06:32:36.995800
5,9154,55.701421,-154.05712,2019:164:06:34:58.904800
5,9155,55.698208,-154.05428,2019:164:06:37:20.500800
5,9156,55.694994,-154.05145,2019:164:06:39:41.850800
5,9157,55.691771,-154.04863,2019:164:06:42:05.390800
5,9158,55.688559,-154.04578,2019:164:06:44:27.832800
5,9159,55.685343,-154.04296,2019:164:06:46:51.158800
5,9160,55.68212,-154.04014,2019:164:06:49:13.554800
5,9161,55.678906,-154.0373,2019:164:06:51:35.111800
5,9162,55.675693,-154.03446,2019:164:06:53:54.973800
5,9163,55.672461,-154.03166,2019:164:06:56:12.401800
5,9164,55.66924,-154.02886,2019:164:06:58:29.068800
5,9165,55.666002,-154.0261,2019:164:07:00:45.774800
5,9166,55.662771,-154.0233,2019:164:07:03:04.414800
5,9167,55.659571,-154.02042,2019:164:07:05:23.060800
5,9168,55.656346,-154.01763,2019:164:07:07:40.380800
5,9169,55.653131,-154.0148,2019:164:07:09:59.490800
5,9170,55.649913,-154.01198,2019:164:07:12:21.086800
5,9171,55.646682,-154.00919,2019:164:07:14:39.162800
5,9172,55.643484,-154.0063,2019:164:07:16:56.854800
5,9173,55.640266,-154.00349,2019:164:07:19:16.890800
5,9174,55.637033,-154.00071,2019:164:07:21:37.238800
5,9175,55.633814,-153.99788,2019:164:07:23:57.655800
5,9176,55.630595,-153.99506,2019:164:07:26:18.924800
5,9177,55.627379,-153.99224,2019:164:07:28:39.934800
5,9178,55.624156,-153.98944,2019:164:07:30:59.240800
5,9179,55.620922,-153.98666,2019:164:07:33:20.567800
5,9180,55.617709,-153.98383,2019:164:07:35:40.354800
5,9181,55.614499,-153.98098,2019:164:07:38:01.669800
5,9182,55.611297,-153.97811,2019:164:07:40:21.541800
5,9183,55.608082,-153.97528,2019:164:07:42:40.565800
5,9184,55.604871,-153.97242,2019:164:07:45:00.630800
5,9185,55.601651,-153.9696,2019:164:07:47:22.244800
5,9186,55.598423,-153.96683,2019:164:07:49:41.804800
5,9187,55.595201,-153.96401,2019:164:07:52:01.396800
5,9188,55.591973,-153.96122,2019:164:07:54:17.715800
5,9189,55.588746,-153.95844,2019:164:07:56:33.202800
5,9190,55.585511,-153.95568,2019:164:07:58:49.641800
5,9191,55.582285,-153.95288,2019:164:08:01:07.196800
5,9192,55.579067,-153.95007,2019:164:08:03:24.447800
5,9193,55.575836,-153.94729,2019:164:08:05:41.673800
5,9194,55.572611,-153.9445,2019:164:08:07:59.838800
5,9195,55.569388,-153.9417,2019:164:08:10:18.637800
5,9196,55.566161,-153.9389,2019:164:08:12:37.449800
5,9197,55.562935,-153.93611,2019:164:08:14:54.435800
5,9198,55.559708,-153.93332,2019:164:08:17:11.612800
5,9199,55.556482,-153.93054,2019:164:08:19:33.080800
5,9200,55.553254,-153.92775,2019:164:08:21:52.899800
5,9201,55.550041,-153.92492,2019:164:08:24:11.109800
5,9202,55.546829,-153.92208,2019:164:08:26:26.487800
5,9203,55.543594,-153.91931,2019:164:08:28:43.941800
5,9204,55.540363,-153.91655,2019:164:08:31:01.039800
5,9205,55.537138,-153.91377,2019:164:08:33:18.551800
5,9206,55.533917,-153.91096,2019:164:08:35:35.327800
5,9207,55.530675,-153.9082,2019:164:08:37:53.598800
5,9208,55.527464,-153.90537,2019:164:08:40:15.069800
5,9209,55.524189,-153.90258,2019:164:08:42:34.444800
5,9210,55.520985,-153.89975,2019:164:08:44:55.802800
5,9211,55.517805,-153.8969,2019:164:08:47:16.780800
5,9212,55.514585,-153.89414,2019:164:08:49:39.032800
5,9213,55.511351,-153.89137,2019:164:08:52:01.634800
5,9214,55.508125,-153.88859,2019:164:08:54:22.513800
5,9215,55.504899,-153.88579,2019:164:08:56:45.464800
5,9216,55.501677,-153.88299,2019:164:08:59:07.331800
5,9217,55.498455,-153.88021,2019:164:09:01:29.589800
5,9218,55.49522,-153.87745,2019:164:09:03:52.115800
5,9219,55.492,-153.87464,2019:164:09:06:15.885800
5,9220,55.48879,-153.8718,2019:164:09:08:37.878800
5,9221,55.485582,-153.86896,2019:164:09:11:03.843800
5,9222,55.48236,-153.86614,2019:164:09:13:29.483800
5,9223,55.479146,-153.86334,2019:164:09:15:55.884800
5,9224,55.475921,-153.86053,2019:164:09:18:22.550800
5,9225,55.472691,-153.85777,2019:164:09:20:49.900800
5,9226,55.469471,-153.85496,2019:164:09:23:22.141800
5,9227,55.46624,-153.85218,2019:164:09:25:53.436800
5,9228,55.463014,-153.8494,2019:164:09:28:23.788800
5,9229,55.459783,-153.84662,2019:164:09:30:52.705800
5,9230,55.456549,-153.84387,2019:164:09:33:21.571800
5,9231,55.453336,-153.84105,2019:164:09:35:50.890800
5,9232,55.450122,-153.83823,2019:164:09:38:21.321800
5,9233,55.446894,-153.83543,2019:164:09:40:50.045800
5,9234,55.443673,-153.83264,2019:164:09:43:20.977800
5,9235,55.440431,-153.82993,2019:164:09:45:54.727800
5,9236,55.437203,-153.82716,2019:164:09:48:32.846800
5,9237,55.433974,-153.82438,2019:164:09:51:08.300800
5,9238,55.430765,-153.82155,2019:164:09:53:42.946800
5,9239,55.427542,-153.81876,2019:164:09:56:13.253800
5,9240,55.424314,-153.81597,2019:164:09:58:39.925800
5,9241,55.421086,-153.81319,2019:164:10:01:09.199800
5,9242,55.417875,-153.81038,2019:164:10:03:39.575800
5,9243,55.414628,-153.80762,2019:164:10:06:08.573800
5,9244,55.4114,-153.80487,2019:164:10:08:36.745800
5,9245,55.408177,-153.80208,2019:164:10:11:08.179800
5,9246,55.404945,-153.79933,2019:164:10:13:36.705800
5,9247,55.401718,-153.79656,2019:164:10:16:00.757800
5,9248,55.398492,-153.79378,2019:164:10:18:27.122800
5,9249,55.395262,-153.79101,2019:164:10:20:54.667800
5,9250,55.392037,-153.78823,2019:164:10:23:22.017800
5,9251,55.388803,-153.78548,2019:164:10:25:49.284800
5,9252,55.385565,-153.78275,2019:164:10:28:15.987800
5,9253,55.382329,-153.77999,2019:164:10:30:45.167800
5,9254,55.379112,-153.77719,2019:164:10:33:12.565800
5,9255,55.375896,-153.77439,2019:164:10:35:39.286800
5,9256,55.372677,-153.77159,2019:164:10:38:07.923800
5,9257,55.369445,-153.76882,2019:164:10:40:36.212800
5,9258,55.36621,-153.76608,2019:164:10:43:04.371800
5,9259,55.362981,-153.76331,2019:164:10:45:34.073800
5,9260,55.35975,-153.76056,2019:164:10:48:02.288800
5,9261,55.35652,-153.75779,2019:164:10:50:29.875800
5,9262,55.353299,-153.755,2019:164:10:52:56.906800
5,9263,55.350068,-153.75222,2019:164:10:55:23.945800
5,9264,55.346853,-153.74944,2019:164:10:57:53.303800
5,9265,55.34363,-153.74662,2019:164:11:00:24.924800
5,9266,55.340407,-153.74383,2019:164:11:02:55.363800
5,9267,55.33719,-153.74102,2019:164:11:05:27.760800
5,9268,55.33396,-153.73828,2019:164:11:08:02.121800
5,9269,55.330734,-153.73552,2019:164:11:10:36.042800
5,9270,55.327505,-153.73275,2019:164:11:13:11.900800
5,9271,55.324273,-153.72999,2019:164:11:15:47.848800
5,9272,55.321052,-153.72721,2019:164:11:18:21.298800
5,9273,55.317805,-153.72449,2019:164:11:20:53.759800
5,9274,55.31458,-153.72171,2019:164:11:23:26.162800
5,9275,55.311346,-153.71897,2019:164:11:25:57.736800
